task_id,benchmark_id,benchmark_name,model_id,model_name,image_id,image_name
271,0,newspaper_name,8,claude-3-5-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
272,0,newspaper_name,8,claude-3-5-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
273,0,newspaper_name,8,claude-3-5-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
274,0,newspaper_name,8,claude-3-5-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
275,0,newspaper_name,8,claude-3-5-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
276,0,newspaper_name,8,claude-3-5-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
277,0,newspaper_name,8,claude-3-5-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
278,0,newspaper_name,8,claude-3-5-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
279,0,newspaper_name,8,claude-3-5-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
280,0,newspaper_name,9,claude-3-7-sonnet,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
281,0,newspaper_name,9,claude-3-7-sonnet,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
282,0,newspaper_name,9,claude-3-7-sonnet,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
283,0,newspaper_name,9,claude-3-7-sonnet,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
284,0,newspaper_name,9,claude-3-7-sonnet,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
285,0,newspaper_name,9,claude-3-7-sonnet,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
286,0,newspaper_name,9,claude-3-7-sonnet,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
287,0,newspaper_name,9,claude-3-7-sonnet,7,Daily_News_Sun__Apr_13__2008_ (6).png
288,0,newspaper_name,9,claude-3-7-sonnet,8,Daily_News_Sun__Apr_25__2010_ (11).png
289,0,newspaper_name,9,claude-3-7-sonnet,9,Daily_News_Sun__Jun_17__2012_ (2).png
290,0,newspaper_name,9,claude-3-7-sonnet,10,Daily_News_Sun__Jun_9__2013_.png
291,0,newspaper_name,9,claude-3-7-sonnet,11,Daily_News_Sun__Mar_11__2012_ (17).png
292,0,newspaper_name,9,claude-3-7-sonnet,12,Daily_News_Sun__Mar_30__2014_ (2).png
293,0,newspaper_name,9,claude-3-7-sonnet,13,Daily_News_Sun__May_15__2016_ (12).png
294,0,newspaper_name,9,claude-3-7-sonnet,14,Daily_News_Sun__Oct_14__2007_ (8).png
295,0,newspaper_name,9,claude-3-7-sonnet,15,Daily_News_Sun__Oct_18__2009_ (33).png
296,0,newspaper_name,9,claude-3-7-sonnet,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
297,0,newspaper_name,9,claude-3-7-sonnet,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
298,0,newspaper_name,9,claude-3-7-sonnet,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
299,0,newspaper_name,9,claude-3-7-sonnet,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
300,0,newspaper_name,9,claude-3-7-sonnet,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
301,0,newspaper_name,9,claude-3-7-sonnet,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
302,0,newspaper_name,9,claude-3-7-sonnet,22,The_Californian_Sun__May_31__1998_ (7).png
303,0,newspaper_name,9,claude-3-7-sonnet,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
304,0,newspaper_name,9,claude-3-7-sonnet,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
305,0,newspaper_name,9,claude-3-7-sonnet,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
306,0,newspaper_name,9,claude-3-7-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
307,0,newspaper_name,9,claude-3-7-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
308,0,newspaper_name,9,claude-3-7-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
309,0,newspaper_name,9,claude-3-7-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
310,0,newspaper_name,9,claude-3-7-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
311,0,newspaper_name,9,claude-3-7-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
312,0,newspaper_name,9,claude-3-7-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
313,0,newspaper_name,9,claude-3-7-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
314,0,newspaper_name,9,claude-3-7-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
315,0,newspaper_name,10,claude-4-sonnet,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
316,0,newspaper_name,10,claude-4-sonnet,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
317,0,newspaper_name,10,claude-4-sonnet,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
318,0,newspaper_name,10,claude-4-sonnet,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
319,0,newspaper_name,10,claude-4-sonnet,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
320,0,newspaper_name,10,claude-4-sonnet,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
321,0,newspaper_name,10,claude-4-sonnet,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
322,0,newspaper_name,10,claude-4-sonnet,7,Daily_News_Sun__Apr_13__2008_ (6).png
323,0,newspaper_name,10,claude-4-sonnet,8,Daily_News_Sun__Apr_25__2010_ (11).png
324,0,newspaper_name,10,claude-4-sonnet,9,Daily_News_Sun__Jun_17__2012_ (2).png
325,0,newspaper_name,10,claude-4-sonnet,10,Daily_News_Sun__Jun_9__2013_.png
326,0,newspaper_name,10,claude-4-sonnet,11,Daily_News_Sun__Mar_11__2012_ (17).png
327,0,newspaper_name,10,claude-4-sonnet,12,Daily_News_Sun__Mar_30__2014_ (2).png
328,0,newspaper_name,10,claude-4-sonnet,13,Daily_News_Sun__May_15__2016_ (12).png
329,0,newspaper_name,10,claude-4-sonnet,14,Daily_News_Sun__Oct_14__2007_ (8).png
330,0,newspaper_name,10,claude-4-sonnet,15,Daily_News_Sun__Oct_18__2009_ (33).png
331,0,newspaper_name,10,claude-4-sonnet,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
332,0,newspaper_name,10,claude-4-sonnet,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
333,0,newspaper_name,10,claude-4-sonnet,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
334,0,newspaper_name,10,claude-4-sonnet,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
335,0,newspaper_name,10,claude-4-sonnet,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
336,0,newspaper_name,10,claude-4-sonnet,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
337,0,newspaper_name,10,claude-4-sonnet,22,The_Californian_Sun__May_31__1998_ (7).png
338,0,newspaper_name,10,claude-4-sonnet,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
339,0,newspaper_name,10,claude-4-sonnet,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
340,0,newspaper_name,10,claude-4-sonnet,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
341,0,newspaper_name,10,claude-4-sonnet,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
342,0,newspaper_name,10,claude-4-sonnet,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
343,0,newspaper_name,10,claude-4-sonnet,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
344,0,newspaper_name,10,claude-4-sonnet,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
345,0,newspaper_name,10,claude-4-sonnet,30,The_Monitor_Sun__Nov_6__1994_ (8).png
346,0,newspaper_name,10,claude-4-sonnet,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
347,0,newspaper_name,10,claude-4-sonnet,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
348,0,newspaper_name,10,claude-4-sonnet,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
349,0,newspaper_name,10,claude-4-sonnet,34,The_Sentinel_Sun__Nov_16__1997_.png
350,0,newspaper_name,11,gemini-2.0-flash-001,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
351,0,newspaper_name,11,gemini-2.0-flash-001,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
352,0,newspaper_name,11,gemini-2.0-flash-001,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
353,0,newspaper_name,11,gemini-2.0-flash-001,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
354,0,newspaper_name,11,gemini-2.0-flash-001,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
355,0,newspaper_name,11,gemini-2.0-flash-001,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
356,0,newspaper_name,11,gemini-2.0-flash-001,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
357,0,newspaper_name,11,gemini-2.0-flash-001,7,Daily_News_Sun__Apr_13__2008_ (6).png
358,0,newspaper_name,11,gemini-2.0-flash-001,8,Daily_News_Sun__Apr_25__2010_ (11).png
359,0,newspaper_name,11,gemini-2.0-flash-001,9,Daily_News_Sun__Jun_17__2012_ (2).png
360,0,newspaper_name,11,gemini-2.0-flash-001,10,Daily_News_Sun__Jun_9__2013_.png
361,0,newspaper_name,11,gemini-2.0-flash-001,11,Daily_News_Sun__Mar_11__2012_ (17).png
362,0,newspaper_name,11,gemini-2.0-flash-001,12,Daily_News_Sun__Mar_30__2014_ (2).png
363,0,newspaper_name,11,gemini-2.0-flash-001,13,Daily_News_Sun__May_15__2016_ (12).png
364,0,newspaper_name,11,gemini-2.0-flash-001,14,Daily_News_Sun__Oct_14__2007_ (8).png
365,0,newspaper_name,11,gemini-2.0-flash-001,15,Daily_News_Sun__Oct_18__2009_ (33).png
366,0,newspaper_name,11,gemini-2.0-flash-001,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
367,0,newspaper_name,11,gemini-2.0-flash-001,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
368,0,newspaper_name,11,gemini-2.0-flash-001,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
369,0,newspaper_name,11,gemini-2.0-flash-001,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
370,0,newspaper_name,11,gemini-2.0-flash-001,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
371,0,newspaper_name,11,gemini-2.0-flash-001,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
372,0,newspaper_name,11,gemini-2.0-flash-001,22,The_Californian_Sun__May_31__1998_ (7).png
373,0,newspaper_name,11,gemini-2.0-flash-001,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
374,0,newspaper_name,11,gemini-2.0-flash-001,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
375,0,newspaper_name,11,gemini-2.0-flash-001,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
376,0,newspaper_name,11,gemini-2.0-flash-001,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
377,0,newspaper_name,11,gemini-2.0-flash-001,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
378,0,newspaper_name,11,gemini-2.0-flash-001,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
379,0,newspaper_name,11,gemini-2.0-flash-001,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
380,0,newspaper_name,11,gemini-2.0-flash-001,30,The_Monitor_Sun__Nov_6__1994_ (8).png
381,0,newspaper_name,11,gemini-2.0-flash-001,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
382,0,newspaper_name,11,gemini-2.0-flash-001,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
383,0,newspaper_name,11,gemini-2.0-flash-001,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
384,0,newspaper_name,11,gemini-2.0-flash-001,34,The_Sentinel_Sun__Nov_16__1997_.png
385,0,newspaper_name,12,gemini-2.0-flash-lite-001,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
386,0,newspaper_name,12,gemini-2.0-flash-lite-001,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
387,0,newspaper_name,12,gemini-2.0-flash-lite-001,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
388,0,newspaper_name,12,gemini-2.0-flash-lite-001,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
389,0,newspaper_name,12,gemini-2.0-flash-lite-001,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
390,0,newspaper_name,12,gemini-2.0-flash-lite-001,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
391,0,newspaper_name,12,gemini-2.0-flash-lite-001,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
392,0,newspaper_name,12,gemini-2.0-flash-lite-001,7,Daily_News_Sun__Apr_13__2008_ (6).png
393,0,newspaper_name,12,gemini-2.0-flash-lite-001,8,Daily_News_Sun__Apr_25__2010_ (11).png
394,0,newspaper_name,12,gemini-2.0-flash-lite-001,9,Daily_News_Sun__Jun_17__2012_ (2).png
395,0,newspaper_name,12,gemini-2.0-flash-lite-001,10,Daily_News_Sun__Jun_9__2013_.png
396,0,newspaper_name,12,gemini-2.0-flash-lite-001,11,Daily_News_Sun__Mar_11__2012_ (17).png
397,0,newspaper_name,12,gemini-2.0-flash-lite-001,12,Daily_News_Sun__Mar_30__2014_ (2).png
398,0,newspaper_name,12,gemini-2.0-flash-lite-001,13,Daily_News_Sun__May_15__2016_ (12).png
399,0,newspaper_name,12,gemini-2.0-flash-lite-001,14,Daily_News_Sun__Oct_14__2007_ (8).png
400,0,newspaper_name,12,gemini-2.0-flash-lite-001,15,Daily_News_Sun__Oct_18__2009_ (33).png
401,0,newspaper_name,12,gemini-2.0-flash-lite-001,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
402,0,newspaper_name,12,gemini-2.0-flash-lite-001,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
403,0,newspaper_name,12,gemini-2.0-flash-lite-001,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
404,0,newspaper_name,12,gemini-2.0-flash-lite-001,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
405,0,newspaper_name,12,gemini-2.0-flash-lite-001,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
406,0,newspaper_name,12,gemini-2.0-flash-lite-001,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
407,0,newspaper_name,12,gemini-2.0-flash-lite-001,22,The_Californian_Sun__May_31__1998_ (7).png
408,0,newspaper_name,12,gemini-2.0-flash-lite-001,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
409,0,newspaper_name,12,gemini-2.0-flash-lite-001,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
410,0,newspaper_name,12,gemini-2.0-flash-lite-001,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
411,0,newspaper_name,12,gemini-2.0-flash-lite-001,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
412,0,newspaper_name,12,gemini-2.0-flash-lite-001,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
413,0,newspaper_name,12,gemini-2.0-flash-lite-001,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
414,0,newspaper_name,12,gemini-2.0-flash-lite-001,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
415,0,newspaper_name,12,gemini-2.0-flash-lite-001,30,The_Monitor_Sun__Nov_6__1994_ (8).png
416,0,newspaper_name,12,gemini-2.0-flash-lite-001,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
417,0,newspaper_name,12,gemini-2.0-flash-lite-001,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
418,0,newspaper_name,12,gemini-2.0-flash-lite-001,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
419,0,newspaper_name,12,gemini-2.0-flash-lite-001,34,The_Sentinel_Sun__Nov_16__1997_.png
420,0,newspaper_name,13,gemini-2.5-pro,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
421,0,newspaper_name,13,gemini-2.5-pro,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
422,0,newspaper_name,13,gemini-2.5-pro,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
423,0,newspaper_name,13,gemini-2.5-pro,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
424,0,newspaper_name,13,gemini-2.5-pro,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
425,0,newspaper_name,13,gemini-2.5-pro,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
426,0,newspaper_name,13,gemini-2.5-pro,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
427,0,newspaper_name,13,gemini-2.5-pro,7,Daily_News_Sun__Apr_13__2008_ (6).png
428,0,newspaper_name,13,gemini-2.5-pro,8,Daily_News_Sun__Apr_25__2010_ (11).png
429,0,newspaper_name,13,gemini-2.5-pro,9,Daily_News_Sun__Jun_17__2012_ (2).png
430,0,newspaper_name,13,gemini-2.5-pro,10,Daily_News_Sun__Jun_9__2013_.png
431,0,newspaper_name,13,gemini-2.5-pro,11,Daily_News_Sun__Mar_11__2012_ (17).png
432,0,newspaper_name,13,gemini-2.5-pro,12,Daily_News_Sun__Mar_30__2014_ (2).png
433,0,newspaper_name,13,gemini-2.5-pro,13,Daily_News_Sun__May_15__2016_ (12).png
434,0,newspaper_name,13,gemini-2.5-pro,14,Daily_News_Sun__Oct_14__2007_ (8).png
435,0,newspaper_name,13,gemini-2.5-pro,15,Daily_News_Sun__Oct_18__2009_ (33).png
436,0,newspaper_name,13,gemini-2.5-pro,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
437,0,newspaper_name,13,gemini-2.5-pro,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
438,0,newspaper_name,13,gemini-2.5-pro,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
439,0,newspaper_name,13,gemini-2.5-pro,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
440,0,newspaper_name,13,gemini-2.5-pro,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
441,0,newspaper_name,13,gemini-2.5-pro,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
442,0,newspaper_name,13,gemini-2.5-pro,22,The_Californian_Sun__May_31__1998_ (7).png
443,0,newspaper_name,13,gemini-2.5-pro,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
444,0,newspaper_name,13,gemini-2.5-pro,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
445,0,newspaper_name,13,gemini-2.5-pro,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
446,0,newspaper_name,13,gemini-2.5-pro,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
447,0,newspaper_name,13,gemini-2.5-pro,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
448,0,newspaper_name,13,gemini-2.5-pro,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
449,0,newspaper_name,13,gemini-2.5-pro,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
450,0,newspaper_name,13,gemini-2.5-pro,30,The_Monitor_Sun__Nov_6__1994_ (8).png
451,0,newspaper_name,13,gemini-2.5-pro,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
452,0,newspaper_name,13,gemini-2.5-pro,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
453,0,newspaper_name,13,gemini-2.5-pro,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
454,0,newspaper_name,13,gemini-2.5-pro,34,The_Sentinel_Sun__Nov_16__1997_.png
455,0,newspaper_name,14,o1,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
456,0,newspaper_name,14,o1,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
457,0,newspaper_name,14,o1,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
458,0,newspaper_name,14,o1,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
459,0,newspaper_name,14,o1,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
460,0,newspaper_name,14,o1,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
461,0,newspaper_name,14,o1,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
462,0,newspaper_name,14,o1,7,Daily_News_Sun__Apr_13__2008_ (6).png
463,0,newspaper_name,14,o1,8,Daily_News_Sun__Apr_25__2010_ (11).png
464,0,newspaper_name,14,o1,9,Daily_News_Sun__Jun_17__2012_ (2).png
465,0,newspaper_name,14,o1,10,Daily_News_Sun__Jun_9__2013_.png
466,0,newspaper_name,14,o1,11,Daily_News_Sun__Mar_11__2012_ (17).png
467,0,newspaper_name,14,o1,12,Daily_News_Sun__Mar_30__2014_ (2).png
468,0,newspaper_name,14,o1,13,Daily_News_Sun__May_15__2016_ (12).png
469,0,newspaper_name,14,o1,14,Daily_News_Sun__Oct_14__2007_ (8).png
470,0,newspaper_name,14,o1,15,Daily_News_Sun__Oct_18__2009_ (33).png
471,0,newspaper_name,14,o1,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
472,0,newspaper_name,14,o1,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
473,0,newspaper_name,14,o1,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
474,0,newspaper_name,14,o1,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
475,0,newspaper_name,14,o1,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
476,0,newspaper_name,14,o1,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
477,0,newspaper_name,14,o1,22,The_Californian_Sun__May_31__1998_ (7).png
478,0,newspaper_name,14,o1,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
479,0,newspaper_name,14,o1,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
480,0,newspaper_name,14,o1,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
481,0,newspaper_name,14,o1,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
482,0,newspaper_name,14,o1,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
483,0,newspaper_name,14,o1,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
484,0,newspaper_name,14,o1,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
485,0,newspaper_name,14,o1,30,The_Monitor_Sun__Nov_6__1994_ (8).png
486,0,newspaper_name,14,o1,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
487,0,newspaper_name,14,o1,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
488,0,newspaper_name,14,o1,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
489,0,newspaper_name,14,o1,34,The_Sentinel_Sun__Nov_16__1997_.png
490,1,newspaper_date,1,gpt-4,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
491,1,newspaper_date,1,gpt-4,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
492,1,newspaper_date,1,gpt-4,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
493,1,newspaper_date,1,gpt-4,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
494,1,newspaper_date,1,gpt-4,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
495,1,newspaper_date,1,gpt-4,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
496,1,newspaper_date,1,gpt-4,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
497,1,newspaper_date,1,gpt-4,7,Daily_News_Sun__Apr_13__2008_ (6).png
498,1,newspaper_date,1,gpt-4,8,Daily_News_Sun__Apr_25__2010_ (11).png
499,1,newspaper_date,1,gpt-4,9,Daily_News_Sun__Jun_17__2012_ (2).png
500,1,newspaper_date,1,gpt-4,10,Daily_News_Sun__Jun_9__2013_.png
501,1,newspaper_date,1,gpt-4,11,Daily_News_Sun__Mar_11__2012_ (17).png
502,1,newspaper_date,1,gpt-4,12,Daily_News_Sun__Mar_30__2014_ (2).png
503,1,newspaper_date,1,gpt-4,13,Daily_News_Sun__May_15__2016_ (12).png
504,1,newspaper_date,1,gpt-4,14,Daily_News_Sun__Oct_14__2007_ (8).png
505,1,newspaper_date,1,gpt-4,15,Daily_News_Sun__Oct_18__2009_ (33).png
506,1,newspaper_date,1,gpt-4,16,Honolulu_Star_Advertiser_Sun__Oct_9__2016_ (4).png
507,1,newspaper_date,1,gpt-4,17,Messenger_Inquirer_Sun__Oct_12__1997_ (5).png
508,1,newspaper_date,1,gpt-4,18,Statesman_Journal_Sun__Jan_17__1999_ (22).png
509,1,newspaper_date,1,gpt-4,19,Statesman_Journal_Sun__Nov_8__1998_ (24).png
510,1,newspaper_date,1,gpt-4,20,Statesman_Journal_Sun__Sep_5__1999_ (16).png
511,1,newspaper_date,1,gpt-4,21,The_Arizona_Republic_Sun__Mar_5__2000_ (32).png
512,1,newspaper_date,1,gpt-4,22,The_Californian_Sun__May_31__1998_ (7).png
513,1,newspaper_date,1,gpt-4,23,The_Honolulu_Advertiser_Sun__Feb_9__1997_ (11).png
514,1,newspaper_date,1,gpt-4,24,The_Honolulu_Advertiser_Sun__Mar_21__2004_ (15).png
515,1,newspaper_date,1,gpt-4,25,The_Honolulu_Advertiser_Sun__Mar_9__2003_ (2).png
516,1,newspaper_date,1,gpt-4,26,The_Honolulu_Advertiser_Sun__May_26__2002_ (1).png
517,1,newspaper_date,1,gpt-4,27,The_Honolulu_Advertiser_Sun__Sep_28__1997_ (16).png
518,1,newspaper_date,1,gpt-4,28,The_Kansas_City_Star_Sun__Apr_3__2005_ (2).png
519,1,newspaper_date,1,gpt-4,29,The_Kansas_City_Star_Sun__Sep_15__2002_ (2).png
520,1,newspaper_date,1,gpt-4,30,The_Monitor_Sun__Nov_6__1994_ (8).png
521,1,newspaper_date,1,gpt-4,31,The_News_Tribune_Sun__Mar_27__2011_ (17).png
522,1,newspaper_date,1,gpt-4,32,The_Palm_Beach_Post_Sun__May_22__1994_ (60).png
523,1,newspaper_date,1,gpt-4,33,The_Sentinel_Sun__Jun_29__1997_ (2).png
524,1,newspaper_date,1,gpt-4,34,The_Sentinel_Sun__Nov_16__1997_.png
525,1,newspaper_date,2,gpt-4.omini,0,Arizona_Republic_Sun__Dec_17__2000_ (15).png
526,1,newspaper_date,2,gpt-4.omini,1,Austin_American_Statesman_Sun__Aug_3__2014_ (10).png
527,1,newspaper_date,2,gpt-4.omini,2,Austin_American_Statesman_Sun__Feb_22__2015_ (1).png
528,1,newspaper_date,2,gpt-4.omini,3,Austin_American_Statesman_Sun__Jan_12__2014_ (10).png
529,1,newspaper_date,2,gpt-4.omini,4,Austin_American_Statesman_Sun__Nov_23__2014_ (11).png
530,1,newspaper_date,2,gpt-4.omini,5,Chicago_Tribune_Sun__May_28__1995_ (30).png
531,1,newspaper_date,2,gpt-4.omini,6,Chicago_Tribune_Sun__Oct_30__1994_ (29).png
